11, 0.982997762864, 0.0457142857143, 0.997909090909, 0.258064516129, 0.985014357502
12, 0.969980314961, 0.0221238938053, 0.99708934447, 0.178571428571, 0.972716049383
13, 0.978662244334, 0.0282485875706, 0.997631935047, 0.192307692308, 0.980929149573
14, 0.980392156863, 0.0294117647059, 0.99833518313, 0.25, 0.981986899563
15, 0.975248669905, 0.0341463414634, 0.998104489989, 0.304347826087, 0.977038153775
16, 0.978377702787, 0.0188679245283, 0.997832185667, 0.15, 0.980453577246
17, 0.978837978271, 0.00497512437811, 0.997688751926, 0.04, 0.981060606061
18, 0.976148034972, 0.030888030888, 0.997396285367, 0.210526315789, 0.978625564166
19, 0.974122747595, 0.0228571428571, 0.99722453511, 0.166666666667, 0.97675683023
20, 0.977099236641, 0.00540540540541, 0.998345349249, 0.0666666666667, 0.97868149693
21, 0.976749035554, 0.0232558139535, 0.998613481229, 0.277777777778, 0.97806330304
22, 0.975102759836, 0.0295566502463, 0.998195380173, 0.285714285714, 0.976807157994
23, 0.974183006536, 0.0046511627907, 0.997434467373, 0.0416666666667, 0.976627348187
24, 0.975805739514, 0.0152091254753, 0.998644006509, 0.210526315789, 0.977091809659
25, 0.979371628055, 0.0164835164835, 0.998274188329, 0.157894736842, 0.981026075896
26, 0.977887505367, 0.0210526315789, 0.997808459347, 0.166666666667, 0.979982780887
27, 0.976258064516, 0.00595238095238, 0.997757847534, 0.0555555555556, 0.978401448526
28, 0.975787728027, 0.0330188679245, 0.99841503453, 0.333333333333, 0.977282801418
29, 0.979016167871, 0.0343347639485, 0.998332602018, 0.296296296296, 0.980605120248
30, 0.972200367165, 0.0103626943005, 0.9971747612, 0.0869565217391, 0.974878337498
31, 0.979959551388, 0.00956937799043, 0.998968975537, 0.153846153846, 0.980947998159
32, 0.97852004111, 0.030303030303, 0.998216533781, 0.260869565217, 0.980220459462
33, 0.978468899522, 0.0175438596491, 0.997560125479, 0.125, 0.980808773132
34, 0.977645305514, 0.0189873417722, 0.998615533712, 0.230769230769, 0.978963083605
35, 0.979390296264, 0.0276243093923, 0.9982484948, 0.238095238095, 0.981065088757
36, 0.981935483871, 0.0238095238095, 0.99777019937, 0.15, 0.984087968952
37, 0.978468899522, 0.0393258426966, 0.997906976744, 0.28, 0.980463840969
38, 0.970785440613, 0.0141843971631, 0.997341996456, 0.129032258065, 0.973292343165
39, 0.967479674797, 0.0215517241379, 0.997661944712, 0.227272727273, 0.96965646304
11, 0.977609825224, 0.0269058295964, 0.998069870681, 0.230769230769, 0.97944881144
